path,label,video_id,split,frame_start,frame_end,bbox
assets/sign_to_text/wlasl_top500_words/run/48800.mp4,Run,48800,val,1,-1,"[142, 9, 600, 360]"
assets/sign_to_text/wlasl_top500_words/show/66473.mp4,Show,66473,test,1,-1,"[166, 19, 504, 370]"
assets/sign_to_text/wlasl_top500_words/show/51347.mp4,Show,51347,train,1,-1,"[84, 1, 559, 480]"
assets/sign_to_text/wlasl_top500_words/show/51348.mp4,Show,51348,train,1,-1,"[119, 0, 493, 480]"
assets/sign_to_text/wlasl_top500_words/show/51353.mp4,Show,51353,train,1,-1,"[65, 14, 205, 192]"
assets/sign_to_text/wlasl_top500_words/sick/69470.mp4,Sick,69470,test,1,-1,"[250, 30, 912, 720]"
assets/sign_to_text/wlasl_top500_words/sick/51517.mp4,Sick,51517,val,1,-1,"[170, 58, 552, 400]"
assets/sign_to_text/wlasl_top500_words/sick/51502.mp4,Sick,51502,train,1,-1,"[375, 52, 829, 720]"
assets/sign_to_text/wlasl_top500_words/sick/51503.mp4,Sick,51503,train,1,-1,"[321, 24, 791, 480]"
assets/sign_to_text/wlasl_top500_words/snow/69481.mp4,Snow,69481,test,1,-1,"[123, 14, 574, 480]"
assets/sign_to_text/wlasl_top500_words/snow/52862.mp4,Snow,52862,train,1,-1,"[54, 0, 238, 192]"
assets/sign_to_text/wlasl_top500_words/snow/52863.mp4,Snow,52863,val,1,-1,"[54, 0, 237, 192]"
assets/sign_to_text/wlasl_top500_words/snow/66519.mp4,Snow,66519,train,1,-1,"[173, 44, 485, 370]"
assets/sign_to_text/wlasl_top500_words/take/69500.mp4,Take,69500,train,1,-1,"[166, 43, 952, 720]"
assets/sign_to_text/wlasl_top500_words/take/56698.mp4,Take,56698,train,1,-1,"[84, 3, 224, 192]"
assets/sign_to_text/wlasl_top500_words/take/56699.mp4,Take,56699,train,1,-1,"[75, 7, 218, 192]"
assets/sign_to_text/wlasl_top500_words/take/56700.mp4,Take,56700,train,1,-1,"[65, 14, 223, 192]"
assets/sign_to_text/wlasl_top500_words/tea/57082.mp4,Tea,57082,val,1,-1,"[66, 5, 207, 192]"
assets/sign_to_text/wlasl_top500_words/tea/57076.mp4,Tea,57076,train,1,-1,"[417, 56, 812, 720]"
assets/sign_to_text/wlasl_top500_words/tea/57087.mp4,Tea,57087,train,1,-1,"[197, 51, 558, 400]"
assets/sign_to_text/wlasl_top500_words/tea/57077.mp4,Tea,57077,train,1,-1,"[701, 52, 1719, 1080]"
assets/sign_to_text/wlasl_top500_words/teacher/57044.mp4,Teacher,57044,train,1,-1,"[38, 10, 240, 192]"
assets/sign_to_text/wlasl_top500_words/teacher/57045.mp4,Teacher,57045,val,1,-1,"[61, 11, 260, 192]"
assets/sign_to_text/wlasl_top500_words/teacher/66593.mp4,Teacher,66593,train,1,-1,"[152, 32, 496, 370]"
assets/sign_to_text/wlasl_top500_words/teacher/57039.mp4,Teacher,57039,train,1,-1,"[224, 15, 539, 414]"
assets/sign_to_text/wlasl_top500_words/week/62746.mp4,Week,62746,val,1,-1,"[69, 17, 214, 192]"
assets/sign_to_text/wlasl_top500_words/week/62747.mp4,Week,62747,val,1,-1,"[58, 14, 226, 192]"
assets/sign_to_text/wlasl_top500_words/week/62748.mp4,Week,62748,train,1,-1,"[64, 12, 229, 192]"
assets/sign_to_text/wlasl_top500_words/week/66759.mp4,Week,66759,train,1,-1,"[201, 29, 481, 370]"
assets/sign_to_text/wlasl_top500_words/why/63283.mp4,Why,63283,train,1,-1,"[272, 12, 1167, 1080]"
assets/sign_to_text/wlasl_top500_words/why/63284.mp4,Why,63284,train,1,-1,"[506, 80, 1544, 1080]"
assets/sign_to_text/wlasl_top500_words/why/63285.mp4,Why,63285,val,1,-1,"[101, 2, 514, 480]"
assets/sign_to_text/wlasl_top500_words/why/63287.mp4,Why,63287,train,1,-1,"[63, 14, 223, 192]"
assets/sign_to_text/wlasl_top500_words/with/69539.mp4,With,69539,test,1,-1,"[611, 65, 1382, 1080]"
assets/sign_to_text/wlasl_top500_words/with/63596.mp4,With,63596,train,1,-1,"[238, 36, 496, 400]"
assets/sign_to_text/wlasl_top500_words/with/66795.mp4,With,66795,train,1,-1,"[173, 6, 482, 370]"
assets/sign_to_text/wlasl_top500_words/with/63587.mp4,With,63587,train,1,-1,"[33, 0, 297, 240]"
assets/sign_to_text/wlasl_top500_words/write/69544.mp4,Write,69544,test,1,-1,"[375, 42, 940, 720]"
assets/sign_to_text/wlasl_top500_words/write/64060.mp4,Write,64060,train,1,-1,"[68, 7, 524, 480]"
assets/sign_to_text/wlasl_top500_words/write/64061.mp4,Write,64061,val,1,-1,"[123, 30, 511, 480]"
assets/sign_to_text/wlasl_top500_words/write/64065.mp4,Write,64065,train,1,-1,"[59, 17, 215, 192]"
assets/sign_to_text/wlasl_top500_words/yesterday/64307.mp4,Yesterday,64307,train,1,-1,"[316, 26, 1253, 1080]"
assets/sign_to_text/wlasl_top500_words/yesterday/64308.mp4,Yesterday,64308,val,1,-1,"[781, 118, 1632, 1079]"
assets/sign_to_text/wlasl_top500_words/yesterday/64309.mp4,Yesterday,64309,train,1,-1,"[117, 5, 528, 480]"
assets/sign_to_text/wlasl_top500_words/yesterday/64311.mp4,Yesterday,64311,train,1,-1,"[40, 14, 210, 192]"
assets/sign_to_text/wlasl_top500_words/again/01466.mp4,Again,01466,train,1,-1,"[69, 15, 209, 192]"
assets/sign_to_text/wlasl_top500_words/again/65032.mp4,Again,65032,val,1,-1,"[170, 13, 469, 370]"
assets/sign_to_text/wlasl_top500_words/again/01460.mp4,Again,01460,train,1,-1,"[68, 9, 239, 240]"
assets/sign_to_text/wlasl_top500_words/again/01471.mp4,Again,01471,train,1,-1,"[135, 49, 547, 400]"
assets/sign_to_text/wlasl_top500_words/bad/69219.mp4,Bad,69219,test,1,-1,"[327, 41, 877, 720]"
assets/sign_to_text/wlasl_top500_words/bad/04709.mp4,Bad,04709,train,1,-1,"[212, 16, 522, 414]"
assets/sign_to_text/wlasl_top500_words/bad/04712.mp4,Bad,04712,train,1,-1,"[739, 67, 1637, 1080]"
assets/sign_to_text/wlasl_top500_words/bad/04713.mp4,Bad,04713,train,1,-1,"[231, 7, 579, 360]"
assets/sign_to_text/wlasl_top500_words/ball/69221.mp4,Ball,69221,test,1,-1,"[371, 25, 892, 720]"
assets/sign_to_text/wlasl_top500_words/ball/04850.mp4,Ball,04850,train,1,-1,"[210, 16, 534, 414]"
assets/sign_to_text/wlasl_top500_words/ball/04851.mp4,Ball,04851,train,1,-1,"[380, 13, 816, 480]"
assets/sign_to_text/wlasl_top500_words/ball/04852.mp4,Ball,04852,train,1,-1,"[95, 20, 565, 480]"
assets/sign_to_text/wlasl_top500_words/bathroom/05299.mp4,Bathroom,05299,test,1,-1,"[373, 20, 800, 480]"
assets/sign_to_text/wlasl_top500_words/bathroom/05300.mp4,Bathroom,05300,train,1,-1,"[125, 23, 527, 480]"
assets/sign_to_text/wlasl_top500_words/bathroom/05303.mp4,Bathroom,05303,val,1,-1,"[85, 17, 203, 192]"
assets/sign_to_text/wlasl_top500_words/bathroom/65148.mp4,Bathroom,65148,train,1,-1,"[179, 7, 473, 370]"
assets/sign_to_text/wlasl_top500_words/blanket/06553.mp4,Blanket,06553,test,1,-1,"[638, 94, 1852, 1080]"
assets/sign_to_text/wlasl_top500_words/blanket/06554.mp4,Blanket,06554,train,1,-1,"[387, 45, 1893, 1080]"
assets/sign_to_text/wlasl_top500_words/blanket/06555.mp4,Blanket,06555,train,1,-1,"[103, 13, 524, 480]"
assets/sign_to_text/wlasl_top500_words/blanket/06558.mp4,Blanket,06558,val,1,-1,"[47, 16, 237, 192]"
assets/sign_to_text/wlasl_top500_words/buy/69255.mp4,Buy,69255,test,1,-1,"[512, 62, 1374, 1080]"
assets/sign_to_text/wlasl_top500_words/buy/08488.mp4,Buy,08488,train,1,-1,"[68, 14, 215, 192]"
assets/sign_to_text/wlasl_top500_words/buy/65282.mp4,Buy,65282,val,1,-1,"[178, 40, 483, 370]"
assets/sign_to_text/wlasl_top500_words/buy/08482.mp4,Buy,08482,train,1,-1,"[55, 0, 265, 240]"
assets/sign_to_text/wlasl_top500_words/call/65290.mp4,Call,65290,train,1,-1,"[169, 13, 457, 370]"
assets/sign_to_text/wlasl_top500_words/call/08706.mp4,Call,08706,test,1,-1,"[67, 11, 215, 192]"
assets/sign_to_text/wlasl_top500_words/call/08707.mp4,Call,08707,val,1,-1,"[51, 14, 208, 192]"
assets/sign_to_text/wlasl_top500_words/call/65556.mp4,Call,65556,train,1,-1,"[153, 6, 467, 370]"
assets/sign_to_text/wlasl_top500_words/coffee/11566.mp4,Coffee,11566,train,1,-1,"[191, 55, 560, 400]"
assets/sign_to_text/wlasl_top500_words/coffee/65375.mp4,Coffee,65375,val,1,-1,"[193, 34, 462, 370]"
assets/sign_to_text/wlasl_top500_words/coffee/11558.mp4,Coffee,11558,train,1,-1,"[48, 10, 252, 240]"
assets/sign_to_text/wlasl_top500_words/coffee/11559.mp4,Coffee,11559,train,1,-1,"[421, 59, 808, 720]"
assets/sign_to_text/wlasl_top500_words/cold/65377.mp4,Cold,65377,test,1,-1,"[129, 16, 476, 370]"
assets/sign_to_text/wlasl_top500_words/cold/11638.mp4,Cold,11638,test,1,-1,"[180, 57, 551, 400]"
assets/sign_to_text/wlasl_top500_words/cold/11622.mp4,Cold,11622,train,1,-1,"[210, 16, 540, 414]"
assets/sign_to_text/wlasl_top500_words/cold/11623.mp4,Cold,11623,train,1,-1,"[380, 16, 825, 480]"
assets/sign_to_text/wlasl_top500_words/college/65379.mp4,College,65379,val,1,-1,"[190, 35, 461, 370]"
assets/sign_to_text/wlasl_top500_words/college/11708.mp4,College,11708,train,1,-1,"[46, 5, 256, 240]"
assets/sign_to_text/wlasl_top500_words/college/11718.mp4,College,11718,train,1,-1,"[181, 56, 536, 400]"
assets/sign_to_text/wlasl_top500_words/college/11709.mp4,College,11709,train,1,-1,"[405, 73, 845, 720]"
assets/sign_to_text/wlasl_top500_words/copy/13269.mp4,Copy,13269,train,1,-1,"[133, 22, 526, 480]"
assets/sign_to_text/wlasl_top500_words/copy/13273.mp4,Copy,13273,train,1,-1,"[72, 14, 217, 192]"
assets/sign_to_text/wlasl_top500_words/copy/13275.mp4,Copy,13275,val,1,-1,"[89, 17, 211, 192]"
assets/sign_to_text/wlasl_top500_words/copy/65405.mp4,Copy,65405,train,1,-1,"[171, 19, 496, 370]"
assets/sign_to_text/wlasl_top500_words/cute/14457.mp4,Cute,14457,train,1,-1,"[69, 11, 207, 192]"
assets/sign_to_text/wlasl_top500_words/cute/14458.mp4,Cute,14458,val,1,-1,"[74, 10, 214, 192]"
assets/sign_to_text/wlasl_top500_words/cute/14461.mp4,Cute,14461,train,1,-1,"[186, 63, 546, 400]"
assets/sign_to_text/wlasl_top500_words/cute/14451.mp4,Cute,14451,val,1,-1,"[45, 0, 237, 240]"
assets/sign_to_text/wlasl_top500_words/daughter/14755.mp4,Daughter,14755,train,1,-1,"[63, 16, 210, 192]"
assets/sign_to_text/wlasl_top500_words/daughter/14756.mp4,Daughter,14756,val,1,-1,"[67, 21, 209, 191]"
assets/sign_to_text/wlasl_top500_words/daughter/14757.mp4,Daughter,14757,train,1,-1,"[66, 19, 207, 192]"
assets/sign_to_text/wlasl_top500_words/daughter/65443.mp4,Daughter,65443,val,1,-1,"[185, 17, 486, 370]"
assets/sign_to_text/wlasl_top500_words/example/20067.mp4,Example,20067,test,1,-1,"[741, 17, 1678, 1080]"
assets/sign_to_text/wlasl_top500_words/example/20068.mp4,Example,20068,train,1,-1,"[709, 16, 1686, 1080]"
assets/sign_to_text/wlasl_top500_words/example/20070.mp4,Example,20070,train,1,-1,"[592, 68, 1506, 1080]"
assets/sign_to_text/wlasl_top500_words/example/20071.mp4,Example,20071,train,1,-1,"[583, 25, 1707, 1080]"
assets/sign_to_text/wlasl_top500_words/far/21073.mp4,Far,21073,train,1,-1,"[493, 68, 1462, 1080]"
assets/sign_to_text/wlasl_top500_words/far/21074.mp4,Far,21074,train,1,-1,"[482, 57, 1647, 1080]"
assets/sign_to_text/wlasl_top500_words/far/21075.mp4,Far,21075,train,1,-1,"[143, 35, 525, 480]"
assets/sign_to_text/wlasl_top500_words/far/21077.mp4,Far,21077,train,1,-1,"[45, 0, 208, 192]"
assets/sign_to_text/wlasl_top500_words/first/22086.mp4,First,22086,train,1,-1,"[401, 54, 816, 720]"
assets/sign_to_text/wlasl_top500_words/first/22087.mp4,First,22087,train,1,-1,"[75, 6, 560, 480]"
assets/sign_to_text/wlasl_top500_words/first/22094.mp4,First,22094,val,1,-1,"[77, 16, 223, 192]"
assets/sign_to_text/wlasl_top500_words/first/65729.mp4,First,65729,val,1,-1,"[149, 21, 446, 370]"
assets/sign_to_text/wlasl_top500_words/friend/23574.mp4,Friend,23574,train,1,-1,"[71, 10, 215, 192]"
assets/sign_to_text/wlasl_top500_words/friend/65782.mp4,Friend,65782,val,1,-1,"[156, 41, 485, 369]"
assets/sign_to_text/wlasl_top500_words/friend/23578.mp4,Friend,23578,train,1,-1,"[178, 51, 542, 400]"
assets/sign_to_text/wlasl_top500_words/friend/23568.mp4,Friend,23568,train,1,-1,"[45, 0, 283, 240]"
assets/sign_to_text/wlasl_top500_words/good/69347.mp4,Good,69347,train,1,-1,"[363, 43, 868, 720]"
assets/sign_to_text/wlasl_top500_words/good/25072.mp4,Good,25072,test,1,-1,"[79, 10, 216, 192]"
assets/sign_to_text/wlasl_top500_words/good/25073.mp4,Good,25073,train,1,-1,"[77, 16, 217, 192]"
assets/sign_to_text/wlasl_top500_words/good/65835.mp4,Good,65835,val,1,-1,"[165, 19, 451, 370]"
assets/sign_to_text/wlasl_top500_words/happy/26530.mp4,Happy,26530,train,1,-1,"[66, 15, 210, 192]"
assets/sign_to_text/wlasl_top500_words/happy/26531.mp4,Happy,26531,val,1,-1,"[67, 13, 230, 192]"
assets/sign_to_text/wlasl_top500_words/happy/26532.mp4,Happy,26532,train,1,-1,"[59, 14, 234, 192]"
assets/sign_to_text/wlasl_top500_words/happy/26524.mp4,Happy,26524,train,1,-1,"[42, 3, 276, 240]"
assets/sign_to_text/wlasl_top500_words/home/69366.mp4,Home,69366,test,1,-1,"[290, 33, 882, 720]"
assets/sign_to_text/wlasl_top500_words/home/27765.mp4,Home,27765,val,1,-1,"[81, 6, 226, 180]"
assets/sign_to_text/wlasl_top500_words/home/27775.mp4,Home,27775,train,1,-1,"[224, 40, 477, 400]"
assets/sign_to_text/wlasl_top500_words/home/27766.mp4,Home,27766,train,1,-1,"[50, 8, 236, 240]"
assets/sign_to_text/wlasl_top500_words/know/31900.mp4,Know,31900,test,1,-1,"[81, 21, 583, 480]"
assets/sign_to_text/wlasl_top500_words/know/31901.mp4,Know,31901,train,1,-1,"[144, 30, 526, 480]"
assets/sign_to_text/wlasl_top500_words/know/31903.mp4,Know,31903,train,1,-1,"[48, 9, 221, 192]"
assets/sign_to_text/wlasl_top500_words/know/66002.mp4,Know,66002,val,1,-1,"[178, 12, 484, 370]"
assets/sign_to_text/wlasl_top500_words/late/32304.mp4,Late,32304,train,1,-1,"[47, 0, 531, 480]"
assets/sign_to_text/wlasl_top500_words/late/32306.mp4,Late,32306,train,1,-1,"[41, 7, 229, 192]"
assets/sign_to_text/wlasl_top500_words/late/66013.mp4,Late,66013,train,1,-1,"[207, 34, 563, 370]"
assets/sign_to_text/wlasl_top500_words/late/32300.mp4,Late,32300,train,1,-1,"[14, 1, 238, 240]"
assets/sign_to_text/wlasl_top500_words/leave/32655.mp4,Leave,32655,val,1,-1,"[394, 50, 811, 720]"
assets/sign_to_text/wlasl_top500_words/leave/32677.mp4,Leave,32677,train,1,-1,"[180, 53, 569, 400]"
assets/sign_to_text/wlasl_top500_words/leave/66025.mp4,Leave,66025,test,1,-1,"[129, 39, 469, 370]"
assets/sign_to_text/wlasl_top500_words/leave/32657.mp4,Leave,32657,train,1,-1,"[632, 134, 1572, 1062]"
assets/sign_to_text/wlasl_top500_words/list/33475.mp4,List,33475,test,1,-1,"[626, 60, 1408, 1080]"
assets/sign_to_text/wlasl_top500_words/list/33477.mp4,List,33477,train,1,-1,"[141, 0, 515, 480]"
assets/sign_to_text/wlasl_top500_words/list/33479.mp4,List,33479,train,1,-1,"[102, 19, 221, 192]"
assets/sign_to_text/wlasl_top500_words/list/33480.mp4,List,33480,val,1,-1,"[106, 20, 217, 192]"
assets/sign_to_text/wlasl_top500_words/lose/34002.mp4,Lose,34002,train,1,-1,"[66, 0, 237, 240]"
assets/sign_to_text/wlasl_top500_words/lose/34004.mp4,Lose,34004,test,1,-1,"[284, 14, 606, 360]"
assets/sign_to_text/wlasl_top500_words/lose/34005.mp4,Lose,34005,train,1,-1,"[562, 53, 1605, 1080]"
assets/sign_to_text/wlasl_top500_words/lose/34006.mp4,Lose,34006,val,1,-1,"[371, 11, 815, 480]"
assets/sign_to_text/wlasl_top500_words/old/69419.mp4,Old,69419,test,1,-1,"[369, 40, 878, 720]"
assets/sign_to_text/wlasl_top500_words/old/39624.mp4,Old,39624,val,1,-1,"[46, 0, 260, 240]"
assets/sign_to_text/wlasl_top500_words/old/39632.mp4,Old,39632,train,1,-1,"[74, 16, 213, 192]"
assets/sign_to_text/wlasl_top500_words/old/39635.mp4,Old,39635,train,1,-1,"[204, 53, 557, 400]"
assets/sign_to_text/wlasl_top500_words/person/42227.mp4,Person,42227,train,1,-1,"[149, 0, 549, 480]"
assets/sign_to_text/wlasl_top500_words/person/42231.mp4,Person,42231,val,1,-1,"[87, 22, 205, 192]"
assets/sign_to_text/wlasl_top500_words/person/42232.mp4,Person,42232,train,1,-1,"[87, 22, 205, 192]"
assets/sign_to_text/wlasl_top500_words/person/66280.mp4,Person,66280,train,1,-1,"[194, 7, 478, 370]"
assets/sign_to_text/wlasl_top500_words/police/43528.mp4,Police,43528,train,1,-1,"[74, 7, 211, 192]"
assets/sign_to_text/wlasl_top500_words/police/43529.mp4,Police,43529,val,1,-1,"[74, 6, 211, 192]"
assets/sign_to_text/wlasl_top500_words/police/66306.mp4,Police,66306,val,1,-1,"[199, 10, 471, 370]"
assets/sign_to_text/wlasl_top500_words/police/43522.mp4,Police,43522,train,1,-1,"[49, 0, 259, 240]"
assets/sign_to_text/wlasl_top500_words/problem/44684.mp4,Problem,44684,test,1,-1,"[111, 0, 610, 480]"
assets/sign_to_text/wlasl_top500_words/problem/44686.mp4,Problem,44686,train,1,-1,"[55, 14, 218, 192]"
assets/sign_to_text/wlasl_top500_words/problem/44687.mp4,Problem,44687,train,1,-1,"[42, 12, 231, 192]"
assets/sign_to_text/wlasl_top500_words/problem/66335.mp4,Problem,66335,val,1,-1,"[134, 22, 495, 370]"
assets/sign_to_text/wlasl_top500_words/remember/47178.mp4,Remember,47178,train,1,-1,"[126, 0, 543, 480]"
assets/sign_to_text/wlasl_top500_words/remember/47183.mp4,Remember,47183,train,1,-1,"[56, 15, 217, 192]"
assets/sign_to_text/wlasl_top500_words/remember/66387.mp4,Remember,66387,val,1,-1,"[120, 33, 481, 370]"
assets/sign_to_text/wlasl_top500_words/remember/47187.mp4,Remember,47187,val,1,-1,"[206, 41, 479, 400]"
assets/sign_to_text/wlasl_top500_words/share/50855.mp4,Share,50855,train,1,-1,"[75, 13, 216, 192]"
assets/sign_to_text/wlasl_top500_words/share/50856.mp4,Share,50856,train,1,-1,"[64, 9, 213, 192]"
assets/sign_to_text/wlasl_top500_words/share/66461.mp4,Share,66461,val,1,-1,"[173, 28, 511, 370]"
assets/sign_to_text/wlasl_top500_words/share/50849.mp4,Share,50849,train,1,-1,"[785, 64, 1636, 1075]"
assets/sign_to_text/wlasl_top500_words/soon/53295.mp4,Soon,53295,train,1,-1,"[620, 49, 1564, 1080]"
assets/sign_to_text/wlasl_top500_words/soon/53296.mp4,Soon,53296,test,1,-1,"[132, 0, 579, 480]"
assets/sign_to_text/wlasl_top500_words/soon/53300.mp4,Soon,53300,train,1,-1,"[83, 23, 214, 192]"
assets/sign_to_text/wlasl_top500_words/soon/53301.mp4,Soon,53301,train,1,-1,"[69, 14, 214, 192]"
assets/sign_to_text/wlasl_top500_words/stay/54561.mp4,Stay,54561,train,1,-1,"[36, 5, 219, 192]"
assets/sign_to_text/wlasl_top500_words/stay/54562.mp4,Stay,54562,val,1,-1,"[63, 6, 216, 192]"
assets/sign_to_text/wlasl_top500_words/stay/54563.mp4,Stay,54563,train,1,-1,"[35, 10, 208, 192]"
assets/sign_to_text/wlasl_top500_words/stay/54554.mp4,Stay,54554,train,1,-1,"[48, 0, 240, 240]"
assets/sign_to_text/wlasl_top500_words/sunday/55773.mp4,Sunday,55773,train,1,-1,"[82, 0, 605, 480]"
assets/sign_to_text/wlasl_top500_words/sunday/55776.mp4,Sunday,55776,val,1,-1,"[54, 1, 230, 192]"
assets/sign_to_text/wlasl_top500_words/sunday/55777.mp4,Sunday,55777,train,1,-1,"[46, 6, 234, 192]"
assets/sign_to_text/wlasl_top500_words/sunday/55782.mp4,Sunday,55782,train,1,-1,"[226, 37, 511, 400]"
assets/sign_to_text/wlasl_top500_words/test/57530.mp4,Test,57530,test,1,-1,"[104, 0, 578, 480]"
assets/sign_to_text/wlasl_top500_words/test/57531.mp4,Test,57531,train,1,-1,"[109, 29, 529, 480]"
assets/sign_to_text/wlasl_top500_words/test/57534.mp4,Test,57534,val,1,-1,"[80, 21, 207, 192]"
assets/sign_to_text/wlasl_top500_words/test/57535.mp4,Test,57535,train,1,-1,"[70, 20, 217, 192]"
assets/sign_to_text/wlasl_top500_words/tired/58594.mp4,Tired,58594,train,1,-1,"[66, 0, 623, 480]"
assets/sign_to_text/wlasl_top500_words/tired/58600.mp4,Tired,58600,train,1,-1,"[179, 51, 572, 400]"
assets/sign_to_text/wlasl_top500_words/tired/58589.mp4,Tired,58589,train,1,-1,"[36, 0, 313, 240]"
assets/sign_to_text/wlasl_top500_words/tired/58590.mp4,Tired,58590,val,1,-1,"[410, 51, 840, 720]"
assets/sign_to_text/wlasl_top500_words/trade/59206.mp4,Trade,59206,test,1,-1,"[313, 146, 1721, 1080]"
assets/sign_to_text/wlasl_top500_words/trade/59207.mp4,Trade,59207,train,1,-1,"[632, 47, 1584, 1080]"
assets/sign_to_text/wlasl_top500_words/trade/59208.mp4,Trade,59208,train,1,-1,"[642, 29, 1596, 1080]"
assets/sign_to_text/wlasl_top500_words/trade/59209.mp4,Trade,59209,train,1,-1,"[643, 59, 1743, 1080]"
assets/sign_to_text/wlasl_top500_words/travel/59500.mp4,Travel,59500,train,1,-1,"[110, 0, 556, 480]"
assets/sign_to_text/wlasl_top500_words/travel/59502.mp4,Travel,59502,val,1,-1,"[52, 8, 230, 192]"
assets/sign_to_text/wlasl_top500_words/travel/59503.mp4,Travel,59503,train,1,-1,"[67, 16, 217, 192]"
assets/sign_to_text/wlasl_top500_words/travel/66672.mp4,Travel,66672,train,1,-1,"[142, 30, 454, 370]"
assets/sign_to_text/wlasl_top500_words/you/69547.mp4,You,69547,test,1,-1,"[347, 34, 873, 720]"
assets/sign_to_text/wlasl_top500_words/you/64385.mp4,You,64385,train,1,-1,"[72, 16, 210, 192]"
assets/sign_to_text/wlasl_top500_words/you/64379.mp4,You,64379,val,1,-1,"[52, 0, 277, 240]"
assets/sign_to_text/wlasl_top500_words/you/64391.mp4,You,64391,train,1,-1,"[256, 50, 496, 400]"
assets/sign_to_text/wlasl_top500_words/about/00416.mp4,About,00416,train,1,-1,"[124, 30, 517, 480]"
assets/sign_to_text/wlasl_top500_words/about/00421.mp4,About,00421,val,1,-1,"[54, 16, 219, 192]"
assets/sign_to_text/wlasl_top500_words/about/65002.mp4,About,65002,train,1,-1,"[202, 39, 506, 370]"
assets/sign_to_text/wlasl_top500_words/about/65003.mp4,About,65003,train,1,-1,"[207, 40, 505, 370]"
assets/sign_to_text/wlasl_top500_words/approve/03122.mp4,Approve,03122,train,1,-1,"[145, 31, 515, 480]"
assets/sign_to_text/wlasl_top500_words/approve/03124.mp4,Approve,03124,train,1,-1,"[59, 15, 225, 192]"
assets/sign_to_text/wlasl_top500_words/approve/03125.mp4,Approve,03125,test,1,-1,"[65, 14, 223, 192]"
assets/sign_to_text/wlasl_top500_words/approve/03131.mp4,Approve,03131,train,1,-1,"[181, 47, 572, 400]"
assets/sign_to_text/wlasl_top500_words/arrive/03441.mp4,Arrive,03441,val,1,-1,"[68, 12, 205, 192]"
assets/sign_to_text/wlasl_top500_words/arrive/65096.mp4,Arrive,65096,train,1,-1,"[191, 22, 493, 370]"
assets/sign_to_text/wlasl_top500_words/arrive/03445.mp4,Arrive,03445,test,1,-1,"[209, 35, 518, 400]"
assets/sign_to_text/wlasl_top500_words/arrive/03435.mp4,Arrive,03435,val,1,-1,"[42, 0, 273, 240]"
assets/sign_to_text/wlasl_top500_words/balance/04801.mp4,Balance,04801,train,1,-1,"[77, 26, 210, 192]"
assets/sign_to_text/wlasl_top500_words/balance/04802.mp4,Balance,04802,val,1,-1,"[86, 26, 197, 192]"
assets/sign_to_text/wlasl_top500_words/balance/04803.mp4,Balance,04803,train,1,-1,"[60, 26, 234, 192]"
assets/sign_to_text/wlasl_top500_words/balance/65129.mp4,Balance,65129,train,1,-1,"[146, 22, 562, 370]"
assets/sign_to_text/wlasl_top500_words/banana/04900.mp4,Banana,04900,train,1,-1,"[80, 28, 522, 480]"
assets/sign_to_text/wlasl_top500_words/banana/04903.mp4,Banana,04903,train,1,-1,"[68, 16, 212, 192]"
assets/sign_to_text/wlasl_top500_words/banana/65135.mp4,Banana,65135,train,1,-1,"[216, 32, 467, 370]"
assets/sign_to_text/wlasl_top500_words/banana/65134.mp4,Banana,65134,train,1,-1,"[195, 24, 493, 370]"
assets/sign_to_text/wlasl_top500_words/beard/05470.mp4,Beard,05470,train,1,-1,"[203, 19, 556, 414]"
assets/sign_to_text/wlasl_top500_words/beard/05471.mp4,Beard,05471,val,1,-1,"[485, 33, 1646, 1080]"
assets/sign_to_text/wlasl_top500_words/beard/05472.mp4,Beard,05472,train,1,-1,"[106, 27, 550, 480]"
assets/sign_to_text/wlasl_top500_words/beard/05473.mp4,Beard,05473,train,1,-1,"[147, 20, 550, 480]"
assets/sign_to_text/wlasl_top500_words/because/05598.mp4,Because,05598,train,1,-1,"[651, 60, 1692, 1070]"
assets/sign_to_text/wlasl_top500_words/because/05599.mp4,Because,05599,train,1,-1,"[581, 56, 1668, 1080]"
assets/sign_to_text/wlasl_top500_words/because/05600.mp4,Because,05600,val,1,-1,"[680, 56, 1684, 1080]"
assets/sign_to_text/wlasl_top500_words/because/05601.mp4,Because,05601,train,1,-1,"[42, 20, 530, 480]"
assets/sign_to_text/wlasl_top500_words/boy/69245.mp4,Boy,69245,train,1,-1,"[262, 29, 890, 720]"
assets/sign_to_text/wlasl_top500_words/boy/65245.mp4,Boy,65245,train,1,-1,"[140, 18, 488, 370]"
assets/sign_to_text/wlasl_top500_words/boy/07452.mp4,Boy,07452,train,1,-1,"[12, 8, 254, 240]"
assets/sign_to_text/wlasl_top500_words/boy/07462.mp4,Boy,07462,test,1,-1,"[168, 51, 555, 400]"
assets/sign_to_text/wlasl_top500_words/business/08372.mp4,Business,08372,train,1,-1,"[72, 17, 223, 192]"
assets/sign_to_text/wlasl_top500_words/business/08373.mp4,Business,08373,val,1,-1,"[76, 16, 222, 192]"
assets/sign_to_text/wlasl_top500_words/business/65275.mp4,Business,65275,train,1,-1,"[201, 36, 485, 370]"
assets/sign_to_text/wlasl_top500_words/business/08379.mp4,Business,08379,test,1,-1,"[222, 39, 485, 400]"
assets/sign_to_text/wlasl_top500_words/careful/09185.mp4,Careful,09185,val,1,-1,"[72, 15, 206, 192]"
